"GEOID" "mort_ac" "mort_ac_se" "mort_na" "mort_na_se" "hosp_cp" "hosp_cp_se" "hosp_cvd" "hosp_cvd_se" "hosp_res" "hosp_res_se" "ed_ast" "ac_bronchitis" "minor_lrs" "minor_wld" "minor_mrad" "minor_asts" "minor_sld" "minor_astc" "minor_ast" "minor_astw" "hosp_mi" "ed_ast_se" "hosp_mi_se" "minor_astc_se" "minor_asts_se" "minor_astw_se" "minor_ast_se" "minor_mrad_se" "minor_sld_se" "minor_wld_se" "minor_lrs_se" "ac_bronchitis_se"
81430 0.0000140199199696235 0.000678917429231014 0.0000140199199696235 0.000678917429231014 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81431 0.0000254858235106722 0.000988705434406923 0.0000254858235106722 0.000988705434406923 0.0000447302208554655 0.000700138701369797 0.0000223651104277327 0.000350069350684899 0.0000223651104277327 0.000350069350684899 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81432 0.0000212158516461929 0.00216983301127676 0.0000212158516461929 0.00216983301127676 0.0000516581338499147 0.00281524981036878 0.0000405885337392187 0.00221198199386118 0.000011069600110696 0.000603267816507595 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81433 0.0000286953848256072 0.00128489974166502 0.0000286953848256072 0.00128489974166502 0.0000369401262120979 0.00077925281612051 0.0000184700631060489 0.000389626408060255 0.0000184700631060489 0.000389626408060255 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81434 0.0000246267508080653 0.000519501877413674 0.0000246267508080653 0.000519501877413674 0.00010958904109589 0.000547945205479452 0 0 0.00010958904109589 0.000547945205479452 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81435 0.0000059975759797082 0.000769117507578894 0.0000059975759797082 0.000769117507578894 0.0000107742034785286 0.000454564142736964 0.00000615668770201632 0.000259750938706837 0.00000461751577651224 0.000194813204030128 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81501 0.0000472136171198357 0.0117095481642559 0.0000472136171198357 0.0117095481642559 0.000418792151468256 0.0501502508500649 0.000261362985040408 0.0312981492531427 0.000157429166427848 0.0188521015969222 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81503 0.0000370943386311262 0.00780877679345942 0.0000370943386311262 0.00780877679345942 0.000374218570906365 0.0393463734231992 0.000245348599468411 0.0257966289330909 0.000128869971437953 0.0135497444901083 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81504 0.000034135771080813 0.00995190923715672 0.000034135771080813 0.00995190923715672 0.000326476063195074 0.0462744550759123 0.000205649917835494 0.0291486542416356 0.000120826145359581 0.0171258008342766 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81505 0.0000334066102850121 0.0056436411978764 0.0000334066102850121 0.0056436411978764 0.000270294044734464 0.025014980048983 0.000179769530344105 0.0166371819970751 0.000090524514390359 0.00837779805190793 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81506 0.0000785722024193276 0.0154299882257234 0.0000785722024193276 0.0154299882257234 0.000402091776929033 0.0505981019077391 0.000271463854561813 0.0341602503843557 0.00013062792236722 0.0164378515233834 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81507 0.0000307331160908712 0.00708996402530628 0.0000307331160908712 0.00708996402530628 0.000213007749838972 0.0275225466372566 0.000140637628360554 0.0181716660000993 0.0000723701214784182 0.00935088063715728 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81520 0.0000340305974886471 0.00649886410777987 0.0000340305974886471 0.00649886410777987 0.000359782889635565 0.0320792399381969 0.000228482812096149 0.0203721609952343 0.000131300077539416 0.0117070789429627 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81521 0.0000389639554247684 0.00844448790368406 0.0000389639554247684 0.00844448790368406 0.000355986390366461 0.0356075375842258 0.00023029581099861 0.0230353377756414 0.00012569057936785 0.0125721998085843 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81522 0.000153424657534247 0.001715339818356 0.000153424657534247 0.001715339818356 0.000136986301369863 0.00106109132772806 0.000091324200913242 0.000707394218485373 0.000045662100456621 0.000353697109242686 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81523 0.0000120490568744173 0.000832606395131006 0.0000120490568744173 0.000832606395131006 0.0000582920431361119 0.00199815056846431 0.0000396385893325561 0.00135874238655573 0.0000186534538035558 0.000639408181908579 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81524 0.0000302755716646234 0.00242677168055771 0.0000302755716646234 0.00242677168055771 0.000325096676935177 0.0105092246419628 0.000199252801992528 0.00644113768378366 0.000125843874942649 0.00406808695817915 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81525 0.0000295229097779877 0.00142201164133116 0.0000295229097779877 0.00142201164133116 0.00026801667659321 0.00574831731107043 0.000172721858248958 0.00370447115602316 0.0000952948183442525 0.00204384615504726 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81526 0.0000495201816716724 0.00677178299602658 0.0000495201816716724 0.00677178299602658 0.000342613686795467 0.0233128411116592 0.000217757921832007 0.0148171425372894 0.00012485576496346 0.00849569857436976 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81527 0.0000202792452064934 0.00166672697086537 0.0000202792452064934 0.00166672697086537 0.000153029742070838 0.00721028337496892 0.000111069974083673 0.0052332701915097 0.0000419597679871652 0.00197701318345922 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81601 0.0000186105469368941 0.00405820888375101 0.0000186105469368941 0.00405820888375101 0.000257660296216657 0.0221497955011171 0.000163123065230689 0.0140228921158151 0.0000945372309859677 0.00812690338530195 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81610 0.0000230229077932543 0.000794206898154039 0.0000230229077932543 0.000794206898154039 0.0000675548883467818 0.0012906343296745 0.0000225182961155939 0.000430211443224833 0.0000450365922311878 0.000860422886449666 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81611 0.00000955951905175998 0.00176540791759449 0.00000955951905175998 0.00176540791759449 0.000081489286968739 0.00719693895675469 0.000055497014401124 0.0049013635998588 0.000025992272567615 0.00229557535689589 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81615 0.00000920168004867985 0.000884031985891721 0.00000920168004867985 0.000884031985891721 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81620 0.00000502347508549568 0.000845974682165571 0.00000502347508549568 0.000845974682165571 0.00000356580394021335 0.0001711957288918 0.0000023772026268089 0.000114130485927867 0.00000118860131340445 0.0000570652429639333 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81621 0.0000100947900788403 0.001440233291522 0.0000100947900788403 0.001440233291522 0.0000950099309949424 0.00549499199032493 0.0000606097835657391 0.00350542592486245 0.0000344001474292033 0.00198956606546247 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81623 0.0000195604865592412 0.00408247551810862 0.0000195604865592412 0.00408247551810862 0.000286942900757266 0.0237747388470438 0.000187171377545421 0.0155081398042609 0.0000997715232118449 0.00826659904278297 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81624 0.0000320397554516625 0.00207394007729148 0.0000320397554516625 0.00207394007729148 0.000149639654508445 0.0052799689980862 0.000105627991417726 0.00372703693982555 0.000044011663090719 0.00155293205826065 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81625 0.000030304220704517 0.00579872668718601 0.000030304220704517 0.00579872668718601 0.000437739629693852 0.0369105627430153 0.000265880584937287 0.0224192678632751 0.000171859044756565 0.0144912948797402 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81630 0.0000384920185667384 0.00189355694234104 0.0000384920185667384 0.00189355694234104 0.000167169723705596 0.00406053848018278 0.00010680287903413 0.00259423291789455 0.0000603668446714651 0.00146630556228822 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81631 0.00000805645881532953 0.00129518694896951 0.00000805645881532953 0.00129518694896951 0.0000035294377164538 0.000196669187966453 0.0000017647188582269 0.0000983345939832266 0.0000017647188582269 0.0000983345939832266 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81632 0.00000693983465089614 0.00114538812098941 0.00000693983465089614 0.00114538812098941 0.0000219727400693515 0.00138793991640834 0.0000157929069248464 0.000997581814918492 0.0000061798331445051 0.000390358101489845 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81635 0.0000197647157770792 0.00276317512648743 0.0000197647157770792 0.00276317512648743 0.000191094570697073 0.0137667690614019 0.000125108876395597 0.00901305046285155 0.0000659856943014754 0.00475371859855039 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81637 0.00000885687293339631 0.00134903869376427 0.00000885687293339631 0.00134903869376427 0.0000330656589513462 0.00137927799057439 0.0000267674381987089 0.00111655837332213 0.00000629822075263738 0.000262719617252265 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81638 0.0000176756517896597 0.000539034933521057 0.0000176756517896597 0.000539034933521057 0.0000587084148727984 0.000694647332653575 0.0000391389432485323 0.00046309822176905 0.0000195694716242661 0.000231549110884525 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81639 0.0000244786517911783 0.00208787259257182 0.0000244786517911783 0.00208787259257182 0.0000654624803006425 0.00220055221470352 0.0000436416535337617 0.00146703480980235 0.0000218208267668808 0.000733517404901174 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81640 0.000111945794667845 0.00241398329299814 0.000111945794667845 0.00241398329299814 0.0000438356164383562 0.000490097090958858 0.0000219178082191781 0.000245048545479429 0.0000219178082191781 0.000245048545479429 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81641 0.0000351706448324914 0.00388949806202853 0.0000351706448324914 0.00388949806202853 0.000101669520547945 0.00514411605678075 0.0000727739726027397 0.00368210412485359 0.0000288955479452055 0.00146201193192716 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81642 0.000005425200054252 0.000121916208079448 0.000005425200054252 0.000121916208079448 0.0000547945205479452 0.000949068935654179 0.0000547945205479452 0.000949068935654179 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81643 0.0000191589232685123 0.00102459944110516 0.0000191589232685123 0.00102459944110516 0.0000782778864970646 0.00226870868824884 0.0000619699934768428 0.00179606104486366 0.0000163078930202218 0.000472647643385174 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81645 0.0000152575541477329 0.000980527877675204 0.0000152575541477329 0.000980527877675204 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81646 0.0000504686373467916 0.00139132431527947 0.0000504686373467916 0.00139132431527947 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81647 0.0000142764879839559 0.00202655740098675 0.0000142764879839559 0.00202655740098675 0.000210098450655898 0.0107026551155301 0.000125636761950009 0.00640008019471398 0.0000844616887058886 0.00430257492081612 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81648 0.0000286692038239065 0.00236151418309928 0.0000286692038239065 0.00236151418309928 0.000225508135107067 0.00839241787652772 0.000150338756738045 0.00559494525101848 0.0000751693783690223 0.00279747262550924 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81649 0.0000369401262120979 0.00110202990107505 0.0000369401262120979 0.00110202990107505 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81650 0.0000294642078525454 0.00566103977028193 0.0000294642078525454 0.00566103977028193 0.00038730078129508 0.0298372459848963 0.000241428258185133 0.0185993797974979 0.000145872523109947 0.0112378661873984 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81652 0.0000209730048920043 0.00243277816490972 0.0000209730048920043 0.00243277816490972 0.000305412081742645 0.0130650705166145 0.000196122464256307 0.00838982469449262 0.000109289617486339 0.00467524582212184 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81653 0.000045662100456621 0.000500203248863165 0.000045662100456621 0.000500203248863165 NA NA NA NA NA NA 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81654 0.0000105374077976818 0.000635747234098982 0.0000105374077976818 0.000635747234098982 0.000256104824300179 0.00549283654168952 0.000148898153662895 0.00319350961726135 0.000107206670637284 0.00229932692442817 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81655 0.0000377893245158243 0.000455043725225972 0.0000377893245158243 0.000455043725225972 NA NA NA NA NA NA 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81656 0.000023509200235092 0.00091504862219222 0.000023509200235092 0.00091504862219222 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81657 0.00000624438980603364 0.000867610719262618 0.00000624438980603364 0.000867610719262618 0.0000851813174437414 0.00492654454304993 0.0000524192722730716 0.00303171971879996 0.0000327620451706698 0.00189482482424997 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
82063 0 0 0 0 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
